,app,review,rating,tokenized_review,replaced_review
7461,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동의 효과 설명도 간단히 붙여주세요.,4,운동 설명,운동 설명
7462,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좋아요,4,,
7463,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일 하고 있는데 다음날 알람도 나와서 잊지않고 할수있고 각부위별로 복근운동할수있어 좋아요,5,알람 복근 운동,알람 복근 운동
7464,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,진짜짱인듯 아이디어좋고 진짜 잘ㄹ게녕,5,아이디어,아이디어
7465,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,겁나좋타.....와..... 복부운동하는데 이러케좋은앱은 없을듯,5,운동,운동
7466,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,11자복근이 조금씩 형태를 들어내고잇어!,5,자복 형태,자복 형태
7467,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일 복근운동 따라합니다 너무좋아요,5,복근 운동,복근 운동
7468,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,제목그대로,5,제목,제목
7469,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복부 운동 짱!,4,운동,운동
7470,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,저처럼 뱃살때문에 고민이신분들 추천이요! 최고의 다이어트 앱인듯해요 많은 도움얻고갑니다. 땀이엄청나네요ㅋㅋㅋㅋ진짜재밌어요,5,뱃살 신분 추천 최고 다이어트 도움,뱃살 신분 추천 최고 다이어트 도움
7471,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,따라하면 뱃살이빠지고.근육이생겨요       정말좋아 ㅎㅎ,4,뱃살 근육,뱃살 근육
7472,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동되네요~  아주 좋아요~,5,운동,운동
7473,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,대박,5,,
7474,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,최고,5,최고,최고
7475,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,따라하기 쉽네요..,5,,
7476,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,아침  출근전에 간단하게 운동하기에 참 좋군요,5,출근 운동,출근 운동
7477,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,정말 좋네요,5,,
7478,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,잠시 했는데도 이마에 땀이도네요ᆢ돈을왜들이는지 ~😅,3,이마,이마
7479,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좋.다,5,,
7480,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,항상 검색해서 하나씩 동작을 했는데 동영상으로 보여주니깐 따라하기 쉽고 시간도 나와서 잘쓰고있어요 처음이라 그런지 매일 따라하면 허리도 아프고 배가 너무 땡기긴 하는데 그런맛이 효과가 있는거 같아서 운동할때면 앱을 키고 하게 되네요~암튼 잘 사용하고 있어요 수고하세요,5,검색 동작 동영상 허리 운동,검색 동작 동영상 허리 운동
7481,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복부운동,4,운동,운동
7482,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,쉽게따라할수잇으니좋아요.,5,,
7483,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,따라하기 쉽고 이틀째했고 되도록 열심히 따라해 보렵니다^^,5,,
7484,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,따라하기쉽구 운동되는듯해서 좋습니다.,5,운동,운동
7485,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,굿,5,,
7486,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,성공하길바라요~~적극추천이요!,4,성공 적극 추천,성공 적극 추천
7487,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,굿~,5,,
7488,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,나이스,5,나이스,나이스
7490,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,효과봄. 알람기능까정.,5,알람,알람
7491,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,열심히 해서 쭉쭉이가 될거야,4,,
7492,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일복부운동진짜너무잘하고있습니다효과도좋너무괜찮네요감사합니다ㅎㅎ최고예요,5,운동 감사 최고,운동 감사 최고
7493,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,딱 정리되있어서 좋아요,5,정리,정리
7494,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복부운동을무료로배우게되다니ㅜ따로헬스에가지않아도 무료로큰효과를얻을수잇게되어서좋앗습니다,5,운동 무료 무료,운동 무료 무료
7495,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,열심히 따라해야겠어요ㅋ 앱 좋네요,5,,
7496,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일복부운동을무료로쉽고편하게집에서할수있어서너무좋은것같아요잘사용하고있습니다,5,운동 무료,운동 무료
7497,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,굿,5,,
7498,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,진짜좋아요 살이 복부에만 많이쪄서 다이어트중인데 복부운동도하니깐 도움이되는거같아요,5,다이어트 운동 도움,다이어트 운동 도움
7499,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,항상 매일 복부운동을 어플 하나로 쉽게 할수 있다니 정말 좋은거 같아요ㅎㅎ좋아요 정말,5,운동,운동
7500,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,자신만의 트레이너도 있고 운동도 하고 정말 편하고 좋은 어플인거 같아요 잘 사용하고 있어요,5,트레이너 운동,트레이너 운동
7501,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일 복부운동 도와주는 어플 이네요 복부운동 열심히 해야겠어요 실용적이고 효과적이여서 마음에 쏙드네요,5,운동 운동 실용 마음,운동 운동 실용 마음
7502,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,방식을 알려주니...,4,방식,방식
7503,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일무료로 집에서 편하게 복부운동 할수 있어서 너무 좋네요 운동열심히해야겠어요,5,무료 운동 운동,무료 운동 운동
7504,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,생각보다난이도가높긴하지만굿굿,5,난이도,난이도
7505,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,무료로복부운동하는방법을알려줘서너무좋은것같아요ㅎㅎ진짜최고입니당열심히따라하고있어요,5,무료 운동 방법 최고,무료 운동 방법 최고
7506,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,엄청힘드네요,5,,
7507,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,최고,5,최고,최고
7508,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,저하는거보고 엄마도 다운받으심..ㅋㅋ,5,,
7509,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,완전좋네요ㅎㅎㅎ,5,,
7510,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,방법이랑동영상까지나와있어서편하게잘사용하고있습니다운동도잘되고편해서매일하고있어요,5,방법 동영상 운동,방법 동영상 운동
7511,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일복부운동을하니 정말좋네요ㅎㅎ사용하기도쉽고 정말간단하니 정말 좋네요ㅎㅎㅎ,5,운동,운동
7512,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일 무료로 복부운동도 하고 좋네요 잘사용하고 있어요 복부운동 열심히해서 몸짱되야지,5,무료 운동 운동 몸짱,무료 운동 운동 몸짱
7513,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복부운동좋아요집에서혼자하기편하게자세히나와있어요효과도짱이고ㅎㅎ이대로복근만들어야겠어요,5,운동 이대로 복근,운동 이대로 복근
7514,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동하기 정말 편함 자세가 좀 힘들어서 그렇지 익숙해지면....ㅎ,5,운동 자세,운동 자세
7515,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일나와있는데로복부운동햇더니 복부살도빠지고좋아요이제복근까지만들려고합니다 감사해요,5,운동 복근 감사,운동 복근 감사
7516,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,혼자운동할때는 정말 좋은거같습니당ㅋ열심히해서 다시이쁜 몸매를 만들고싶어요,5,운동 몸매,운동 몸매
7517,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,.집에서혼자운동하기딱좋네요운동무엇을해야할까하는분들에게걱        정노보고따라함되니까전허리가안좋은데허리운동도브탁합니다골반도안좋커든요,5,운동 운동 정노 허리 허리 운동 도브 골반,운동 운동 정노 허리 허리 운동 도브 골반
7518,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,조아요,4,조아,조아
7519,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일해서빨리왕자만들어야겠어요 무료에다자세히나와있어서재밌게쉽게운동할수있는것같아요,5,왕자 무료 운동,왕자 무료 운동
7520,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,저한테는 운동에 정말 많은도움이되었어요ㅋㅋ 책보니 더욱더자극이되네요 열심히해야겠어요,5,운동 도움 자극,운동 도움 자극
7521,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,언제어디서나 사용할수 있는 편하고 좋은 어플인거 같아요 운동 열심히 해야겠어요,5,운동,운동
7522,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,정말 유용하게 잘쓰고 있습니다 항상 복부 운동 할려햇는데 좋네요,5,유용 운동,유용 운동
7523,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일 매일 운동도 하고 건강해지는 것 같아서 너무 좋아요 정말 좋은어플이네요 감사하게 잘 쓰겠습니다,5,운동 건강 감사,운동 건강 감사
7524,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일복부운동을쉽고간편하게할수잇어서너무좋고 무엇보다무료라서 너무좋아요,5,운동 무료,운동 무료
7525,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좋아용,4,,
7526,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,이거하루했는데1.8kg빠짐ㅋㅋ,5,,
7527,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,완전 자극적이고 좋은 어플인거 같아요 복부운동 열심히 많이 해야겠네요 짱,5,자극 운동,자극 운동
7528,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,혼자서 운동하기 너무 즐겁고편해졌어요 이젠운동도 즐겁다 다이어트화이팅,5,운동 운동 다이어트 화이팅,운동 운동 다이어트 화이팅
7529,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,배에 힘 짝 들어가요,5,,
7530,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,혼자 운동할때 도움이 많이 되요. 조작도 간편하고 알람기능도 잘되구요 ㅋㅋ다이어터들 모두 화이팅~!!,5,운동 도움 조작 다이어터 화이팅,운동 도움 조작 다이어터 화이팅
7531,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,보긴 쉬운데 힘들다 ㅋㅋ 운동 된다,5,운동,운동
7532,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,힘들지만 운동하는거 같아요,4,운동,운동
7533,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동하기 좋은 앱임다. 복근운동 최고,5,운동 복근 운동 최고,운동 복근 운동 최고
7534,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,너무좋음 ㅎㅋ 하루5분하는데 겨우하네요..  조금열심히하면 10분은거뜬하겟죠?,5,,
7535,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,★★★★★,5,,
7536,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좁은 공간에서도 할 수 있어서 아주 좋아염^^,4,공간,공간
7537,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,정말 빼고  싶네요  다운이  왜케드린건지 ㅎㅎ,5,,
7538,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,꾸준히 하면 효과 있을것 같아요,5,,
7539,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,동영상으로 보면서해서 좋구 복부말고도 부위별로 다운받아서 이용중,4,동영상 이용중,동영상 이용중
7540,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,오늘 이틀째하는데 짱이네요,5,,
7541,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,배 나온 중년에게 좋네요 올해 노력해서 뱃살 좀 관리 해야겠네요,4,중년 노력 뱃살 관리,중년 노력 뱃살 관리
7542,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,이거원래쓰던건영어로만되어잇엇는데한국어로도잇네영ㅎ쪼아요,5,영어 한국어 네영,영어 한국어 네영
7543,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,힘들지만 땀나고 좋네요,4,,
7544,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좋습니다,5,,
7545,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,조금만 운동해도 땀이 나구요.제가 아이패드를 통해 이 어플을 접하게됬는데 너무나도 유용해서 폰으로도 사용할려구요.여러 복근운동해봤는데 이건 단계 별로 있어서 골고루 한부분씩 다 운동되는거 같아요.좋은앱 감사합니다,5,운동 아이패드 유용 복근 운동 단계 운동 감사,운동 아이패드 유용 복근 운동 단계 운동 감사
7546,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,하루했는데 아~~~~~주약간의라인이보였음 ㅋㅋㅋ,5,주약 라인,주약 라인
7547,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,초보자에게 부담되지 않으면서 동영상을 따라하니 되게 운동이 됩니다? 감사드립니다~  운영자님!,5,초보 부담 동영상 운동 감사 운영,초보 부담 동영상 운동 감사 운영
7548,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복부운동 단계별로있어 너무괜찮은것같아요 잘이용하겠습니다,5,운동 단계,운동 단계
7549,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복근 운동 갑,5,복근 운동,복근 운동
7550,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,한운동마다 시간이 있어 지겹지않고 매일매일하니 효과있을꺼같아요 지겹지않고좋아요 삼일됬는데 하루5분만해도 확실히 배땡기네요,5,운동,운동
7551,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,하복근 운동도 있음 완벽,4,복근 운동 완벽,복근 운동 완벽
7552,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,꾸준히하면정말좋을것같습니다,5,,
7554,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,특히. 매일 웅동할수 있어 좋아요,4,,
7555,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,이제라도 시작을 해서 천만다행이라고 생각합니다ㅜ_ㅜ 앞으로도 꾸준히 다이어트해서 달라진 저를 찾겠습니다 !!,5,시작 천만다행 다이어트,시작 천만다행 다이어트
7556,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,김수동,5,김수동,김수동
7557,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,Good,4,,
7558,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,그대로 일주일에 세번 이상만 하면 복부 근육향상에 크게 도움됩니다. (살속의 복부 근육이 보이려면 결국 유산소운동으로 살 빼야한다는건 함정),5,근육 향상 도움 근육 유산소 운동 함정,근육 향상 도움 근육 유산소 운동 함정
7559,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,효과짱!!,5,,
7560,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,확실 뱃 살이빠지겠어요,5,,
7561,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,최고네요  열심히 똑같이 따라해야  효과는 클듯 하네요,5,최고,최고
7562,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,아주 좋아요~~^^,5,,
7563,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일 하면 운동 되네요,4,운동,운동
7564,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,힘들겠음..내가 이틀에 한번씩 2.5km왔다갔다 뜁니다..뱃살확실 안들어갔지만 운동은 확실히 효과있음 참고로 모든운동은 혼자하죠 지치고힘들어요. 모든운동.되도록이면 혼자 하지는 마세요 진짜 힘들어요,5,뱃살 운동 참고 운동 운동,뱃살 운동 참고 운동 운동
7565,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,요가,5,요가,요가
7566,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,이거 하고 복근 보이기 시작해요 더하면 진짜 제대로 보일뜻ㅎ 제작자 사랑해여,5,복근 시작 사랑,복근 시작 사랑
7567,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,넘좋네요,5,,
7568,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,!!♡♡♡♡최고,5,최고,최고
7569,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좋아요,5,,
7570,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,새롭네염,4,,
7571,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,어플  좋아요,4,,
7572,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,도전~~^^,4,도전,도전
7573,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,Gooooooooood,5,,
7574,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,다이어트 절박했는데 따로 돈 내고 운동할 필요없음,5,다이어트 절박 운동 필요,다이어트 절박 운동 필요
7575,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,아주좋군요!,5,,
7576,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,좋아요! 꾸준이만 한다면 효과있을 듯,4,,
7577,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,10분씩하는거 5번정도해야 쪼매힘들어요. 강도높은것도 넣어주시면 좋겠어요.,3,,
7578,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동엄청잘됨,5,운동,운동
7579,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,기대해보게쓰 써보고좋으면다른부위도다운하겟쩌용,5,기대,기대
7580,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,조음,5,조음,조음
7581,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,압박되고 좋습니다,5,압박,압박
7582,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,따로 설명이 필요읍네요 확인해보세요,5,설명 필요 확인,설명 필요 확인
7583,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,지금중1인데 복근 나옴 이거때문에 말고 태권도하고 집와서 이거 하고 해서 복근 여섯개 생김훗 클라스에 차이다 허접들이여 미안합니당,5,복근 태권도 복근 생김 클라스 차이 허접 미안,복근 태권도 복근 생김 클라스 차이 허접 미안
7584,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,어떤 운동이든 많이하는거보다 꾸준히 하는게 목표라생각하세요! 첫술에 배부른지않듯 꾸준히하면 무조건 달라져요!!,5,운동 목표,운동 목표
7585,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,어머 제가 이 어플을 사용한이후로 제가6kg가 빠졌어!! 이어플사용하시면 뱃살이 그냥 들어가네요,5,뱃살,뱃살
7586,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,유료해야 ㅠ2 3 루틴할수있는게아숩지만!!좋습니당ㄷㄷㄴ,5,유료 루틴,유료 루틴
7587,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동제대로따라하니까  땀이  비오듯 하하하하  곧몸짱될듯,5,운동 몸짱,운동 몸짱
7588,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,ㅋ,5,,
7589,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,복부에 찌든 살뺄때하는거맞죵?,4,,
7590,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,지루하지 않고 골고루 누울수만 있으면 되니까 편하기도 하고,5,,
7591,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,나이가 들면서  허리 싸이즈  늘어나  열심히  운동해보려고 함니다 처음 이지만  힘,4,나이 허리 싸이 운동,나이 허리 싸이 운동
7592,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동하고싶어지는앱  This app makes me do exercise,5,운동,운동
7594,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,진짜 효과 쩔어요,5,,
7595,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,하루에 5분짜리 2번하는데 언제쯤 복근생ㄱㅕㅇ                                  ㅛ,5,복근,복근
7596,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,근데 이거하다보면 배아픔 ㅋㅋㅋ  무리한 운동하자마세요 몸에 안좋임  적당히^^,5,아픔 무리 운동,아픔 무리 운동
7597,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,ㅋᆞㅋ,5,,
7598,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매우좋음,5,,
7599,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,배때지가터질듯이아픈데좋네요,5,배때지,배때지
7600,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,한 지 몇 분 안됬는데 땀이 남,5,,
7601,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,아이고 나죽네 8분하고 10분 누웠음,5,,
7602,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,배터질거같아요,5,,
7603,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,굿,5,,
7604,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,너무 힘듬;;배 갈라질듯ㅋ,5,,
7605,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,오분하는데개힘듬,5,오분,오분
7606,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,한번했는데  배도계속 땡기고 계속하면 효과 볼수 있을것 같네요!,5,,
7607,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,짱,5,,
7608,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,ㅋㅋㅋㅋㅋㅋ작심삼일ㄴㄴ,5,,
7610,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,진짜 이거 8분짤 할때마다 땀이 비오듯오구요 할수록 배가 딴딴해짐요bb아니 이시리즈 다좋음!,5,시리즈,시리즈
7611,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,4번째꺼 하는데 20개를 못넘기겠어요,5,,
7613,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,매일유산소 한후에 이거하는데 제가 허리근력이 약한탓에 허리가 아파서 한동작도 마무리못함. . .  꾸준히해봐야할듯ㅜ복근도 중요하지만 허리힘도 있어야겠네,5,유산소 허리 근력 허리 동작 마무리 중요 허리,유산소 허리 근력 허리 동작 마무리 중요 허리
7614,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동어플이지,5,운동,운동
7615,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,보면서 따라하기도 쉽고 좋습니다,5,,
7616,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,알려주면 더 좋겠어요 ㅜ.ㅜ,4,,
7617,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,윗몸일으키기 할라는데... 고등학교땐 일분에 사십몇개 했는데 지금은 배가 더 나와서 올라가지도 않아.......아..ㅠㅠㅠㅠㅠ,5,윗몸 고등학교 일분,윗몸 고등학교 일분
7618,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,운동효과짱이다,5,운동,운동
7619,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,제가 16살 남자 인데여 제가 뱃살만 좀 뺄라고 다운받은건데 하면 중독되요 젬있어요 글구 제가한지 1주일 됐는데 8분짤 만 하니까 복근생김 ㅋㅋ 완전좋아,5,뱃살 중독 복근 생김,뱃살 중독 복근 생김
7620,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,이거하고 다음날 재채기 하니깐 죽을뻔햇져요-_- 근데 대박좋아요^_^,5,재채기,재채기
7621,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,지금 다운받고있는중ㅎㅎ내일부터 건강다이어트시작입니다,5,건강 다이어트 시작,건강 다이어트 시작
7622,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,10분 1회씩 매일 3주씩하니까 희미한 왕 자 생긴...ㅋㅋㅋ,5,,
7623,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,목이 땡기시다는 분들은 자세가 잘못되신듯ㅎ 이거하고 살 쭉쭉빠짐^^ bb,5,자세,자세
7624,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,동영상이라보면서 따라하기좋구요~~ 목진짜조심해야되요ㅎㅎ 목말고 복부힘으로해야되는거아시죵?? 진짜잘못하면목다쳐요!!다들몸짱됩시당,4,동영상 조심 하면목 몸짱,동영상 조심 하면목 몸짱
7625,매일 복부 운동 - 복부 운동 습관습관 - 운동 & 피트니스 트레이너,처음 몇주는 격일로 하시는걸 추천합니다 안그럼 저처럼 배땡겨서 죽어요 으악,5,격일 추천,격일 추천
